Chr5	2945713	2945980	AT5G09460.1__521-686	0	-	2945713	2945980	0	2	39,126,	0,141,	Chr5	2945713	2945980	AT5G09460.uORF1	0	-	2945713	2945980	0	2	39,126,	0,141,	165
Chr5	2946218	2946296	AT5G09460.1__205-283	0	-	2946218	2946296	0	1	78,	0,	Chr5	2946218	2946296	AT5G09460.uORF3	0	-	2946218	2946296	0	1	78,	0,	78
Chr5	2997843	2997942	AT5G09670.2__259-358	0	-	2997843	2997942	0	1	99,	0,	Chr5	2997843	2997942	AT5G09670.uORF1	0	-	2997843	2997942	0	1	99,	0,	99
Chr5	7021771	7021807	AT5G20730.2__372-408	0	-	7021771	7021807	0	1	36,	0,	Chr5	7021771	7021807	AT5G20730.uORF1	0	-	7021771	7021807	0	1	36,	0,	36
Chr5	9944622	9944727	AT5G27920.1__215-320	0	-	9944622	9944727	0	1	105,	0,	Chr5	9944622	9944727	AT5G27920.uORF1	0	-	9944622	9944727	0	1	105,	0,	105
Chr5	20348895	20348967	AT5G50010.1__132-204	0	+	20348895	20348967	0	2	33,39,	0,33,	Chr5	20348895	20348967	AT5G50010.uORF1	0	+	20348895	20348967	0	1	72,	0,	72
Chr5	20349113	20349380	AT5G50010.1__350-506	0	+	20349113	20349380	0	2	117,39,	0,228,	Chr5	20349113	20349380	AT5G50010.uORF2	0	+	20349113	20349380	0	2	117,39,	0,228,	156
Chr5	21329118	21329277	AT5G52550.1__173-332	0	-	21329118	21329277	0	1	159,	0,	Chr5	21329118	21329277	AT5G52550.uORF1	0	-	21329118	21329277	0	1	159,	0,	159
Chr5	24312455	24312539	AT5G60450.1__245-329	0	-	24312455	24312539	0	1	84,	0,	Chr5	24312455	24312539	AT5G60450.uORF1	0	-	24312455	24312539	0	1	84,	0,	84
Chr5	25635247	25635361	AT5G64060.1__104-218	0	-	25635247	25635361	0	2	81,33,	0,81,	Chr5	25635247	25635361	AT5G64060.uORF1	0	-	25635247	25635361	0	1	114,	0,	114
Chr5	25732190	25732450	AT5G64340.1__539-701	0	-	25732190	25732450	0	2	39,123,	0,137,	Chr5	25732190	25732450	AT5G64340.uORF1	0	-	25732190	25732450	0	2	39,123,	0,137,	162
