chr12	56216458	56216524	ENST00000345093.9__252-318	0	-	56216458	56216524	0	1	66,	0,	chr12	56216458	56216524	c12riboseqorf72	0	-	56216458	56216524	0	1	66,	0,	66
chr12	123973929	123973992	ENST00000392404.7__136-199	0	+	123973929	123973992	0	1	63,	0,	chr12	123973929	123973992	c12riboseqorf161	0	+	123973929	123973992	0	1	63,	0,	63
chr12	124011953	124012040	ENST00000392404.7__789-876	0	+	124011953	124012040	0	2	79,8,	0,79,	chr12	124011953	124012040	c12riboseqorf164	0	+	124011953	124012040	0	1	87,	0,	87
chr12	53181848	53181899	ENST00000416904.5__288-339	0	+	53181848	53181899	0	1	51,	0,	chr12	53181848	53181899	c12riboseqorf60	0	+	53181848	53181899	0	1	51,	0,	51
chr13	21046128	21046212	ENST00000382592.5__259-343	0	-	21046128	21046212	0	1	84,	0,	chr13	21046128	21046212	c13riboseqorf3	0	-	21046128	21046212	0	1	84,	0,	84
chr13	102799221	102799323	ENST00000651949.1__103-205	0	+	102799221	102799323	0	1	102,	0,	chr13	102799221	102799323	c13riboseqorf53	0	+	102799221	102799323	0	1	102,	0,	102
chr14	74692087	74692183	ENST00000356357.9__293-389	0	-	74692087	74692183	0	2	9,87,	0,9,	chr14	74692087	74692183	c14riboseqorf86	0	-	74692087	74692183	0	1	96,	0,	96
chr14	21263368	21263500	ENST00000430246.6__2016-2148	0	-	21263368	21263500	0	1	132,	0,	chr14	21263368	21263500	c14riboseqorf4	0	-	21263368	21263500	0	1	132,	0,	132
chr15	81001260	81001410	ENST00000267984.4__338-488	0	+	81001260	81001410	0	1	150,	0,	chr15	81001260	81001410	c15riboseqorf80	0	+	81001260	81001410	0	1	150,	0,	150
chr15	22838747	22838861	ENST00000337451.8__82-196	0	+	22838747	22838861	0	2	37,77,	0,37,	chr15	22838747	22838861	c15riboseqorf1	0	+	22838747	22838861	0	1	114,	0,	114
chr15	74782674	74798270	ENST00000439220.6__67-151	0	+	74782674	74798270	0	2	46,38,	0,15558,	chr15	74782674	74798270	c15riboseqorf70	0	+	74782674	74798270	0	2	46,38,	0,15558,	84
chr16	81007041	81007221	ENST00000299572.9__490-670	0	+	81007041	81007221	0	2	63,117,	0,63,	chr16	81007041	81007221	c16riboseqorf122	0	+	81007041	81007221	0	1	180,	0,	180
chr16	70399009	70399213	ENST00000342907.3__472-676	0	-	70399009	70399213	0	1	204,	0,	chr16	70399009	70399213	c16riboseqorf110	0	-	70399009	70399213	0	1	204,	0,	204
chr16	84116750	84116810	ENST00000343411.8__132-192	0	-	84116750	84116810	0	1	60,	0,	chr16	84116750	84116810	c16riboseqorf128	0	-	84116750	84116810	0	1	60,	0,	60
chr16	57204541	57204658	ENST00000394420.9__161-278	0	+	57204541	57204658	0	1	117,	0,	chr16	57204541	57204658	c16riboseqorf82	0	+	57204541	57204658	0	1	117,	0,	117
chr16	2496041	2496092	ENST00000643767.1__58-109	0	+	2496041	2496092	0	1	51,	0,	chr16	2496041	2496092	c16riboseqorf10	0	+	2496041	2496092	0	1	51,	0,	51
chr19	34300213	34300282	ENST00000299505.8__596-665	0	+	34300213	34300282	0	1	69,	0,	chr19	34300213	34300282	c19riboseqorf71	0	+	34300213	34300282	0	1	69,	0,	69
chr19	34300331	34300403	ENST00000299505.8__714-786	0	+	34300331	34300403	0	1	72,	0,	chr19	34300331	34300403	c19riboseqorf72	0	+	34300331	34300403	0	1	72,	0,	72
chr19	40799195	40800370	ENST00000303961.9__5-104	0	+	40799195	40800370	0	3	37,30,32,	0,37,1143,	chr19	40799195	40800370	c19riboseqorf114	0	+	40799195	40800370	0	2	67,32,	0,1143,	99
chr19	18155663	18155714	ENST00000426902.5__42-93	0	+	18155663	18155714	0	1	51,	0,	chr19	18155663	18155714	c19riboseqorf45	0	+	18155663	18155714	0	1	51,	0,	51
chr19	36235728	36235818	ENST00000443387.3__307-397	0	+	36235728	36235818	0	2	48,42,	0,48,	chr19	36235728	36235818	c19riboseqorf80	0	+	36235728	36235818	0	1	90,	0,	90
chr19	36236346	36236418	ENST00000443387.3__925-997	0	+	36236346	36236418	0	2	70,2,	0,70,	chr19	36236346	36236418	c19riboseqorf83	0	+	36236346	36236418	0	1	72,	0,	72
chr19	50376775	50377598	ENST00000599105.5__161-224	0	+	50376775	50377598	0	8	51,5,1,1,1,1,2,1,	0,811,816,817,818,819,820,822,	chr19	50376775	50377598	c19riboseqorf145	0	+	50376775	50377598	0	2	51,12,	0,811,	63
chr2	32277912	32277981	ENST00000238831.9__9-78	0	+	32277912	32277981	0	1	69,	0,	chr2	32277912	32277981	c2riboseqorf19	0	+	32277912	32277981	0	1	69,	0,	69
chr2	112646592	112646670	ENST00000272542.8__221-299	0	+	112646592	112646670	0	2	64,14,	0,64,	chr2	112646592	112646670	c2riboseqorf74	0	+	112646592	112646670	0	1	78,	0,	78
chr2	152335327	152335408	ENST00000288670.14__154-235	0	+	152335327	152335408	0	2	33,48,	0,33,	chr2	152335327	152335408	c2riboseqorf106	0	+	152335327	152335408	0	1	81,	0,	81
chr2	135602512	135602566	ENST00000409606.5__83-137	0	+	135602512	135602566	0	2	48,6,	0,48,	chr2	135602512	135602566	c2riboseqorf96	0	+	135602512	135602566	0	1	54,	0,	54
chr2	25878394	25878448	ENST00000435504.9__39-93	0	-	25878394	25878448	0	2	6,48,	0,6,	chr2	25878394	25878448	c2riboseqorf11	0	-	25878394	25878448	0	1	54,	0,	54
chr2	36696878	36696947	ENST00000457137.6__115-184	0	+	36696878	36696947	0	1	69,	0,	chr2	36696878	36696947	c2norep32	0	+	36696878	36696947	0	1	69,	0,	69
chr22	50294745	50307627	ENST00000449103.5__0-108	0	-	50294745	50307627	0	14	7,1,1,7,4,13,1,1,1,1,14,4,10,43,	0,7,8,9,16,20,12807,12808,12809,12810,12811,12825,12829,12839,	chr22	50294745	50307627	c22riboseqorf62	0	-	50294745	50307627	0	2	33,75,	0,12807,	108
chr3	119498631	119498691	ENST00000264244.7__80-140	0	+	119498631	119498691	0	1	60,	0,	chr3	119498631	119498691	c3riboseqorf118	0	+	119498631	119498691	0	1	60,	0,	60
chr3	101785418	101785544	ENST00000273347.10__433-559	0	+	101785418	101785544	0	1	126,	0,	chr3	101785418	101785544	c3riboseqorf107	0	+	101785418	101785544	0	1	126,	0,	126
chr3	152269025	152269076	ENST00000355460.6__558-609	0	+	152269025	152269076	0	2	31,20,	0,31,	chr3	152269025	152269076	c3riboseqorf154	0	+	152269025	152269076	0	1	51,	0,	51
chr3	69052197	69052287	ENST00000488010.5__3-93	0	-	69052197	69052287	0	1	90,	0,	chr3	69052197	69052287	c3riboseqorf91	0	-	69052197	69052287	0	1	90,	0,	90
chr3	119498631	119498691	ENST00000494664.6__85-145	0	+	119498631	119498691	0	1	60,	0,	chr3	119498631	119498691	c3riboseqorf118	0	+	119498631	119498691	0	1	60,	0,	60
chr4	30720630	30720687	ENST00000695921.1__262-319	0	+	30720630	30720687	0	2	10,47,	0,10,	chr4	30720630	30720687	c4riboseqorf23	0	+	30720630	30720687	0	1	57,	0,	57
chr5	180071926	180071989	ENST00000261947.4__112-175	0	-	180071926	180071989	0	2	10,53,	0,10,	chr5	180071926	180071989	c5riboseqorf134	0	-	180071926	180071989	0	1	63,	0,	63
chr5	177303815	177303869	ENST00000303204.9__17-71	0	+	177303815	177303869	0	1	54,	0,	chr5	177303815	177303869	c5riboseqorf128	0	+	177303815	177303869	0	1	54,	0,	54
chr5	1344934	1345018	ENST00000320895.10__81-165	0	-	1344934	1345018	0	1	84,	0,	chr5	1344934	1345018	c5riboseqorf4	0	-	1344934	1345018	0	1	84,	0,	84
chr5	71455686	71455749	ENST00000358731.9__36-99	0	+	71455686	71455749	0	2	58,5,	0,58,	chr5	71455686	71455749	c5riboseqorf40	0	+	71455686	71455749	0	1	63,	0,	63
chr5	138543096	138543204	ENST00000360541.10__32-140	0	-	138543096	138543204	0	2	8,100,	0,8,	chr5	138543096	138543204	c5riboseqorf96	0	-	138543096	138543204	0	1	108,	0,	108
chr5	57175916	57175979	ENST00000514387.6__632-695	0	+	57175916	57175979	0	2	20,43,	0,20,	chr5	57175916	57175979	c5norep53	0	+	57175916	57175979	0	1	63,	0,	63
chr5	176361647	176361710	ENST00000620366.4__97-160	0	-	176361647	176361710	0	1	63,	0,	chr5	176361647	176361710	c5riboseqorf127	0	-	176361647	176361710	0	1	63,	0,	63
chr7	112790312	112790372	ENST00000312814.11__21-81	0	-	112790312	112790372	0	1	60,	0,	chr7	112790312	112790372	c7riboseqorf115	0	-	112790312	112790372	0	1	60,	0,	60
chr7	134646853	134661464	ENST00000344924.8__1-103	0	+	134646853	134661464	0	2	84,18,	0,14593,	chr7	134646853	134661464	c7norep192	0	+	134646853	134661464	0	2	84,18,	0,14593,	102
chr7	72890719	72890970	ENST00000395270.5__614-686	0	+	72890719	72890970	0	3	33,1,38,	0,33,213,	chr7	72890719	72890970	c7riboseqorf59	0	+	72890719	72890970	0	2	34,38,	0,213,	72
chr7	102436242	102436329	ENST00000498661.6__83-170	0	+	102436242	102436329	0	1	87,	0,	chr7	102436242	102436329	c7riboseqorf102	0	+	102436242	102436329	0	1	87,	0,	87
chr8	70608258	70608336	ENST00000262213.7__80-158	0	-	70608258	70608336	0	1	78,	0,	chr8	70608258	70608336	c8riboseqorf62	0	-	70608258	70608336	0	1	78,	0,	78
chr8	23449986	23457608	ENST00000358689.9__39-102	0	-	23449986	23457608	0	2	11,52,	0,7570,	chr8	23449986	23457608	c8riboseqorf29	0	-	23449986	23457608	0	2	11,52,	0,7570,	63
chr9	91410775	91410826	ENST00000297689.4__273-324	0	-	91410775	91410826	0	2	41,10,	0,41,	chr9	91410775	91410826	c9riboseqorf53	0	-	91410775	91410826	0	1	51,	0,	51
chr9	134053492	134068023	ENST00000303407.12__3-180	0	-	134053492	134068023	0	2	98,79,	0,14452,	chr9	134053492	134068023	c9riboseqorf104	0	-	134053492	134068023	0	2	98,79,	0,14452,	177
chrX	70133722	70133848	ENST00000356413.5__94-220	0	+	70133722	70133848	0	2	38,88,	0,38,	chrX	70133722	70133848	cXriboseqorf37	0	+	70133722	70133848	0	1	126,	0,	126
chrX	154379382	154379442	ENST00000369842.9__88-148	0	+	154379382	154379442	0	2	10,50,	0,10,	chrX	154379382	154379442	cXriboseqorf72	0	+	154379382	154379442	0	1	60,	0,	60
chr12	120498214	120498268	ENST00000242577.11__384-438	0	+	120498214	120498268	0	1	54,	0,	chr12	120498214	120498268	c12norep190	0	+	120498214	120498268	0	1	54,	0,	54
chr12	57823105	57823222	ENST00000398073.7__1489-1606	0	-	57823105	57823222	0	1	117,	0,	chr12	57823105	57823222	c12riboseqorf84	0	-	57823105	57823222	0	1	117,	0,	117
chr14	22564974	22565100	ENST00000535847.1__397-523	0	-	22564974	22565100	0	1	126,	0,	chr14	22564974	22565100	c14riboseqorf6	0	-	22564974	22565100	0	1	126,	0,	126
chr17	44036023	44036197	ENST00000293406.8__682-856	0	-	44036023	44036197	0	2	73,101,	0,73,	chr17	44036023	44036197	c17norep101	0	-	44036023	44036197	0	1	174,	0,	174
chr17	21198076	21198145	ENST00000317635.6__766-835	0	-	21198076	21198145	0	2	4,65,	0,4,	chr17	21198076	21198145	c17norep64	0	-	21198076	21198145	0	1	69,	0,	69
chr17	41691180	41691258	ENST00000469257.2__850-928	0	+	41691180	41691258	0	1	78,	0,	chr17	41691180	41691258	c17riboseqorf86	0	+	41691180	41691258	0	1	78,	0,	78
chr2	74471997	74472096	ENST00000258105.8__381-480	0	-	74471997	74472096	0	1	99,	0,	chr2	74471997	74472096	c2norep94	0	-	74471997	74472096	0	1	99,	0,	99
chr5	472071	472413	ENST00000644203.1__3220-3562	0	-	472071	472413	0	1	342,	0,	chr5	472071	472413	c5norep4	0	-	472071	472413	0	1	342,	0,	342
chr7	43866601	43866658	ENST00000317534.6__566-623	0	-	43866601	43866658	0	2	23,34,	0,23,	chr7	43866601	43866658	c7norep76	0	-	43866601	43866658	0	1	57,	0,	57
chr7	73536852	73537083	ENST00000411832.5__745-976	0	-	73536852	73537083	0	2	172,59,	0,172,	chr7	73536852	73537083	c7riboseqorf61	0	-	73536852	73537083	0	1	231,	0,	231
chr9	137190107	137190350	ENST00000464553.2__460-703	0	+	137190107	137190350	0	1	243,	0,	chr9	137190107	137190350	c9riboseqorf114	0	+	137190107	137190350	0	1	243,	0,	243
